"sub_id","sex","age","edu","polAffil","group_cond","ind_cond","img_order","solo","complete","RegAtmpt_Q01","RegAtmpt_Q02","RegAtmpt_Q03","EmoReg_Q01","EmoReg_Q02","EmoReg_Q03","EmoReg_Q04","EmoReg_Q05","EmoReg_Q06","EmoRegAttmpt_DO","EmoRegTechnic_DO","conf1","conf2","conf3","conf4_r","conf5","conf6","Conformity_DO","EI_sea1","EI_sea2","EI_sea3","EI_sea4","EI_oea1","EI_oea2","EI_oea3","EI_oea4","EI_uoe1","EI_uoe2","EI_uoe3","EI_uoe4","EI_roe1","EI_roe2","EI_roe3","EI_roe4","EI_DO","groupID","studyID","attention_check","exp_i","trial","txt","rate","exp_i_dup","img"
"A12HLLXWOQJ14Q","male","70","Associate’s degree or some college courses","6","control","control","1,6,13,17,2,19,4,10,5,18,3,8,9,15,20,12,7,11,16,14","true","completed","To a high degree","To some degree","To some degree","To a high degree","To some degree","To a low degree","To some degree","To a very high degree","To some degree","EmoRegAttemps_ins|RegAtmpt_Q03|RegAtmpt_Q01|RegAtmpt_Q02","EmoReg_ins|EmoReg_Q03|EmoReg_Q06|EmoReg_Q04|EmoReg_Q01|EmoReg_Q05|EmoReg_Q02","Disagree","Somewhat disagree","Disagree","Neither agree or disagree","Disagree","Strongly disagree","conf_ins|conf1|conf5|conf2|conf4_r|conf3|conf6","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","EI_instruct|EI_uoe2|EI_uoe1|EI_sea1|EI_roe4|EI_sea2|EI_oea3|EI_oea1|EI_roe2|EI_roe1|EI_sea3|EI_oea4|EI_sea4|EI_uoe3|EI_roe3|EI_uoe4|EI_oea2","45","20220203-motivated_group_emotional_regulation",NA,-1,"1","The poor baby seems in alot of pain.",9,-1,"1"
"A12HLLXWOQJ14Q","male","70","Associate’s degree or some college courses","6","control","control","1,6,13,17,2,19,4,10,5,18,3,8,9,15,20,12,7,11,16,14","true","completed","To a high degree","To some degree","To some degree","To a high degree","To some degree","To a low degree","To some degree","To a very high degree","To some degree","EmoRegAttemps_ins|RegAtmpt_Q03|RegAtmpt_Q01|RegAtmpt_Q02","EmoReg_ins|EmoReg_Q03|EmoReg_Q06|EmoReg_Q04|EmoReg_Q01|EmoReg_Q05|EmoReg_Q02","Disagree","Somewhat disagree","Disagree","Neither agree or disagree","Disagree","Strongly disagree","conf_ins|conf1|conf5|conf2|conf4_r|conf3|conf6","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","EI_instruct|EI_uoe2|EI_uoe1|EI_sea1|EI_roe4|EI_sea2|EI_oea3|EI_oea1|EI_roe2|EI_roe1|EI_sea3|EI_oea4|EI_sea4|EI_uoe3|EI_roe3|EI_uoe4|EI_oea2","45","20220203-motivated_group_emotional_regulation",NA,-1,"2","Terrible accident. My heart goes out t",8,-1,"6"
"A12HLLXWOQJ14Q","male","70","Associate’s degree or some college courses","6","control","control","1,6,13,17,2,19,4,10,5,18,3,8,9,15,20,12,7,11,16,14","true","completed","To a high degree","To some degree","To some degree","To a high degree","To some degree","To a low degree","To some degree","To a very high degree","To some degree","EmoRegAttemps_ins|RegAtmpt_Q03|RegAtmpt_Q01|RegAtmpt_Q02","EmoReg_ins|EmoReg_Q03|EmoReg_Q06|EmoReg_Q04|EmoReg_Q01|EmoReg_Q05|EmoReg_Q02","Disagree","Somewhat disagree","Disagree","Neither agree or disagree","Disagree","Strongly disagree","conf_ins|conf1|conf5|conf2|conf4_r|conf3|conf6","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","EI_instruct|EI_uoe2|EI_uoe1|EI_sea1|EI_roe4|EI_sea2|EI_oea3|EI_oea1|EI_roe2|EI_roe1|EI_sea3|EI_oea4|EI_sea4|EI_uoe3|EI_roe3|EI_uoe4|EI_oea2","45","20220203-motivated_group_emotional_regulation",NA,-1,"3","That looks painful. I feel sick.",10,-1,"13"
"A12HLLXWOQJ14Q","male","70","Associate’s degree or some college courses","6","control","control","1,6,13,17,2,19,4,10,5,18,3,8,9,15,20,12,7,11,16,14","true","completed","To a high degree","To some degree","To some degree","To a high degree","To some degree","To a low degree","To some degree","To a very high degree","To some degree","EmoRegAttemps_ins|RegAtmpt_Q03|RegAtmpt_Q01|RegAtmpt_Q02","EmoReg_ins|EmoReg_Q03|EmoReg_Q06|EmoReg_Q04|EmoReg_Q01|EmoReg_Q05|EmoReg_Q02","Disagree","Somewhat disagree","Disagree","Neither agree or disagree","Disagree","Strongly disagree","conf_ins|conf1|conf5|conf2|conf4_r|conf3|conf6","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","EI_instruct|EI_uoe2|EI_uoe1|EI_sea1|EI_roe4|EI_sea2|EI_oea3|EI_oea1|EI_roe2|EI_roe1|EI_sea3|EI_oea4|EI_sea4|EI_uoe3|EI_roe3|EI_uoe4|EI_oea2","45","20220203-motivated_group_emotional_regulation",NA,-1,"4","horrific. terrible",10,-1,"17"
"A12HLLXWOQJ14Q","male","70","Associate’s degree or some college courses","6","control","control","1,6,13,17,2,19,4,10,5,18,3,8,9,15,20,12,7,11,16,14","true","completed","To a high degree","To some degree","To some degree","To a high degree","To some degree","To a low degree","To some degree","To a very high degree","To some degree","EmoRegAttemps_ins|RegAtmpt_Q03|RegAtmpt_Q01|RegAtmpt_Q02","EmoReg_ins|EmoReg_Q03|EmoReg_Q06|EmoReg_Q04|EmoReg_Q01|EmoReg_Q05|EmoReg_Q02","Disagree","Somewhat disagree","Disagree","Neither agree or disagree","Disagree","Strongly disagree","conf_ins|conf1|conf5|conf2|conf4_r|conf3|conf6","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","EI_instruct|EI_uoe2|EI_uoe1|EI_sea1|EI_roe4|EI_sea2|EI_oea3|EI_oea1|EI_roe2|EI_roe1|EI_sea3|EI_oea4|EI_sea4|EI_uoe3|EI_roe3|EI_uoe4|EI_oea2","45","20220203-motivated_group_emotional_regulation",NA,-1,"5","Sadly this happens everywhere daily.",8,-1,"2"
"A12HLLXWOQJ14Q","male","70","Associate’s degree or some college courses","6","control","control","1,6,13,17,2,19,4,10,5,18,3,8,9,15,20,12,7,11,16,14","true","completed","To a high degree","To some degree","To some degree","To a high degree","To some degree","To a low degree","To some degree","To a very high degree","To some degree","EmoRegAttemps_ins|RegAtmpt_Q03|RegAtmpt_Q01|RegAtmpt_Q02","EmoReg_ins|EmoReg_Q03|EmoReg_Q06|EmoReg_Q04|EmoReg_Q01|EmoReg_Q05|EmoReg_Q02","Disagree","Somewhat disagree","Disagree","Neither agree or disagree","Disagree","Strongly disagree","conf_ins|conf1|conf5|conf2|conf4_r|conf3|conf6","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","EI_instruct|EI_uoe2|EI_uoe1|EI_sea1|EI_roe4|EI_sea2|EI_oea3|EI_oea1|EI_roe2|EI_roe1|EI_sea3|EI_oea4|EI_sea4|EI_uoe3|EI_roe3|EI_uoe4|EI_oea2","45","20220203-motivated_group_emotional_regulation",NA,-1,"6","Terrible accident. Hope they survived.",9,-1,"19"
"A12HLLXWOQJ14Q","male","70","Associate’s degree or some college courses","6","control","control","1,6,13,17,2,19,4,10,5,18,3,8,9,15,20,12,7,11,16,14","true","completed","To a high degree","To some degree","To some degree","To a high degree","To some degree","To a low degree","To some degree","To a very high degree","To some degree","EmoRegAttemps_ins|RegAtmpt_Q03|RegAtmpt_Q01|RegAtmpt_Q02","EmoReg_ins|EmoReg_Q03|EmoReg_Q06|EmoReg_Q04|EmoReg_Q01|EmoReg_Q05|EmoReg_Q02","Disagree","Somewhat disagree","Disagree","Neither agree or disagree","Disagree","Strongly disagree","conf_ins|conf1|conf5|conf2|conf4_r|conf3|conf6","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","EI_instruct|EI_uoe2|EI_uoe1|EI_sea1|EI_roe4|EI_sea2|EI_oea3|EI_oea1|EI_roe2|EI_roe1|EI_sea3|EI_oea4|EI_sea4|EI_uoe3|EI_roe3|EI_uoe4|EI_oea2","45","20220203-motivated_group_emotional_regulation",NA,-1,"7","I feel so bad for them. So painful.",8,-1,"4"
"A12HLLXWOQJ14Q","male","70","Associate’s degree or some college courses","6","control","control","1,6,13,17,2,19,4,10,5,18,3,8,9,15,20,12,7,11,16,14","true","completed","To a high degree","To some degree","To some degree","To a high degree","To some degree","To a low degree","To some degree","To a very high degree","To some degree","EmoRegAttemps_ins|RegAtmpt_Q03|RegAtmpt_Q01|RegAtmpt_Q02","EmoReg_ins|EmoReg_Q03|EmoReg_Q06|EmoReg_Q04|EmoReg_Q01|EmoReg_Q05|EmoReg_Q02","Disagree","Somewhat disagree","Disagree","Neither agree or disagree","Disagree","Strongly disagree","conf_ins|conf1|conf5|conf2|conf4_r|conf3|conf6","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","EI_instruct|EI_uoe2|EI_uoe1|EI_sea1|EI_roe4|EI_sea2|EI_oea3|EI_oea1|EI_roe2|EI_roe1|EI_sea3|EI_oea4|EI_sea4|EI_uoe3|EI_roe3|EI_uoe4|EI_oea2","45","20220203-motivated_group_emotional_regulation",NA,-1,"8","Looks like a kidnapping. Hope its not real.",7,-1,"10"
"A12HLLXWOQJ14Q","male","70","Associate’s degree or some college courses","6","control","control","1,6,13,17,2,19,4,10,5,18,3,8,9,15,20,12,7,11,16,14","true","completed","To a high degree","To some degree","To some degree","To a high degree","To some degree","To a low degree","To some degree","To a very high degree","To some degree","EmoRegAttemps_ins|RegAtmpt_Q03|RegAtmpt_Q01|RegAtmpt_Q02","EmoReg_ins|EmoReg_Q03|EmoReg_Q06|EmoReg_Q04|EmoReg_Q01|EmoReg_Q05|EmoReg_Q02","Disagree","Somewhat disagree","Disagree","Neither agree or disagree","Disagree","Strongly disagree","conf_ins|conf1|conf5|conf2|conf4_r|conf3|conf6","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","EI_instruct|EI_uoe2|EI_uoe1|EI_sea1|EI_roe4|EI_sea2|EI_oea3|EI_oea1|EI_roe2|EI_roe1|EI_sea3|EI_oea4|EI_sea4|EI_uoe3|EI_roe3|EI_uoe4|EI_oea2","45","20220203-motivated_group_emotional_regulation",NA,-1,"9","Feel sorry for her. Hurting so much.",7,-1,"5"
"A12HLLXWOQJ14Q","male","70","Associate’s degree or some college courses","6","control","control","1,6,13,17,2,19,4,10,5,18,3,8,9,15,20,12,7,11,16,14","true","completed","To a high degree","To some degree","To some degree","To a high degree","To some degree","To a low degree","To some degree","To a very high degree","To some degree","EmoRegAttemps_ins|RegAtmpt_Q03|RegAtmpt_Q01|RegAtmpt_Q02","EmoReg_ins|EmoReg_Q03|EmoReg_Q06|EmoReg_Q04|EmoReg_Q01|EmoReg_Q05|EmoReg_Q02","Disagree","Somewhat disagree","Disagree","Neither agree or disagree","Disagree","Strongly disagree","conf_ins|conf1|conf5|conf2|conf4_r|conf3|conf6","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","EI_instruct|EI_uoe2|EI_uoe1|EI_sea1|EI_roe4|EI_sea2|EI_oea3|EI_oea1|EI_roe2|EI_roe1|EI_sea3|EI_oea4|EI_sea4|EI_uoe3|EI_roe3|EI_uoe4|EI_oea2","45","20220203-motivated_group_emotional_regulation",NA,-1,"10","So sad. I pray kids are ok.",8,-1,"18"
"A12HLLXWOQJ14Q","male","70","Associate’s degree or some college courses","6","control","control","1,6,13,17,2,19,4,10,5,18,3,8,9,15,20,12,7,11,16,14","true","completed","To a high degree","To some degree","To some degree","To a high degree","To some degree","To a low degree","To some degree","To a very high degree","To some degree","EmoRegAttemps_ins|RegAtmpt_Q03|RegAtmpt_Q01|RegAtmpt_Q02","EmoReg_ins|EmoReg_Q03|EmoReg_Q06|EmoReg_Q04|EmoReg_Q01|EmoReg_Q05|EmoReg_Q02","Disagree","Somewhat disagree","Disagree","Neither agree or disagree","Disagree","Strongly disagree","conf_ins|conf1|conf5|conf2|conf4_r|conf3|conf6","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","EI_instruct|EI_uoe2|EI_uoe1|EI_sea1|EI_roe4|EI_sea2|EI_oea3|EI_oea1|EI_roe2|EI_roe1|EI_sea3|EI_oea4|EI_sea4|EI_uoe3|EI_roe3|EI_uoe4|EI_oea2","45","20220203-motivated_group_emotional_regulation",NA,-1,"11","Much pain felt from this image.",5,-1,"3"
"A12HLLXWOQJ14Q","male","70","Associate’s degree or some college courses","6","control","control","1,6,13,17,2,19,4,10,5,18,3,8,9,15,20,12,7,11,16,14","true","completed","To a high degree","To some degree","To some degree","To a high degree","To some degree","To a low degree","To some degree","To a very high degree","To some degree","EmoRegAttemps_ins|RegAtmpt_Q03|RegAtmpt_Q01|RegAtmpt_Q02","EmoReg_ins|EmoReg_Q03|EmoReg_Q06|EmoReg_Q04|EmoReg_Q01|EmoReg_Q05|EmoReg_Q02","Disagree","Somewhat disagree","Disagree","Neither agree or disagree","Disagree","Strongly disagree","conf_ins|conf1|conf5|conf2|conf4_r|conf3|conf6","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","EI_instruct|EI_uoe2|EI_uoe1|EI_sea1|EI_roe4|EI_sea2|EI_oea3|EI_oea1|EI_roe2|EI_roe1|EI_sea3|EI_oea4|EI_sea4|EI_uoe3|EI_roe3|EI_uoe4|EI_oea2","45","20220203-motivated_group_emotional_regulation",NA,-1,"12","So terrible. I pray he got medical help.",8,-1,"8"
"A12HLLXWOQJ14Q","male","70","Associate’s degree or some college courses","6","control","control","1,6,13,17,2,19,4,10,5,18,3,8,9,15,20,12,7,11,16,14","true","completed","To a high degree","To some degree","To some degree","To a high degree","To some degree","To a low degree","To some degree","To a very high degree","To some degree","EmoRegAttemps_ins|RegAtmpt_Q03|RegAtmpt_Q01|RegAtmpt_Q02","EmoReg_ins|EmoReg_Q03|EmoReg_Q06|EmoReg_Q04|EmoReg_Q01|EmoReg_Q05|EmoReg_Q02","Disagree","Somewhat disagree","Disagree","Neither agree or disagree","Disagree","Strongly disagree","conf_ins|conf1|conf5|conf2|conf4_r|conf3|conf6","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","EI_instruct|EI_uoe2|EI_uoe1|EI_sea1|EI_roe4|EI_sea2|EI_oea3|EI_oea1|EI_roe2|EI_roe1|EI_sea3|EI_oea4|EI_sea4|EI_uoe3|EI_roe3|EI_uoe4|EI_oea2","45","20220203-motivated_group_emotional_regulation",NA,-1,"13","Very traumatising, scary.",8,-1,"9"
"A12HLLXWOQJ14Q","male","70","Associate’s degree or some college courses","6","control","control","1,6,13,17,2,19,4,10,5,18,3,8,9,15,20,12,7,11,16,14","true","completed","To a high degree","To some degree","To some degree","To a high degree","To some degree","To a low degree","To some degree","To a very high degree","To some degree","EmoRegAttemps_ins|RegAtmpt_Q03|RegAtmpt_Q01|RegAtmpt_Q02","EmoReg_ins|EmoReg_Q03|EmoReg_Q06|EmoReg_Q04|EmoReg_Q01|EmoReg_Q05|EmoReg_Q02","Disagree","Somewhat disagree","Disagree","Neither agree or disagree","Disagree","Strongly disagree","conf_ins|conf1|conf5|conf2|conf4_r|conf3|conf6","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","EI_instruct|EI_uoe2|EI_uoe1|EI_sea1|EI_roe4|EI_sea2|EI_oea3|EI_oea1|EI_roe2|EI_roe1|EI_sea3|EI_oea4|EI_sea4|EI_uoe3|EI_roe3|EI_uoe4|EI_oea2","45","20220203-motivated_group_emotional_regulation",NA,-1,"14","I pray everyone made it out.Scary.",7,-1,"15"
"A12HLLXWOQJ14Q","male","70","Associate’s degree or some college courses","6","control","control","1,6,13,17,2,19,4,10,5,18,3,8,9,15,20,12,7,11,16,14","true","completed","To a high degree","To some degree","To some degree","To a high degree","To some degree","To a low degree","To some degree","To a very high degree","To some degree","EmoRegAttemps_ins|RegAtmpt_Q03|RegAtmpt_Q01|RegAtmpt_Q02","EmoReg_ins|EmoReg_Q03|EmoReg_Q06|EmoReg_Q04|EmoReg_Q01|EmoReg_Q05|EmoReg_Q02","Disagree","Somewhat disagree","Disagree","Neither agree or disagree","Disagree","Strongly disagree","conf_ins|conf1|conf5|conf2|conf4_r|conf3|conf6","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","EI_instruct|EI_uoe2|EI_uoe1|EI_sea1|EI_roe4|EI_sea2|EI_oea3|EI_oea1|EI_roe2|EI_roe1|EI_sea3|EI_oea4|EI_sea4|EI_uoe3|EI_roe3|EI_uoe4|EI_oea2","45","20220203-motivated_group_emotional_regulation",NA,-1,"15","Heroes saving this poor woman.",9,-1,"20"
"A12HLLXWOQJ14Q","male","70","Associate’s degree or some college courses","6","control","control","1,6,13,17,2,19,4,10,5,18,3,8,9,15,20,12,7,11,16,14","true","completed","To a high degree","To some degree","To some degree","To a high degree","To some degree","To a low degree","To some degree","To a very high degree","To some degree","EmoRegAttemps_ins|RegAtmpt_Q03|RegAtmpt_Q01|RegAtmpt_Q02","EmoReg_ins|EmoReg_Q03|EmoReg_Q06|EmoReg_Q04|EmoReg_Q01|EmoReg_Q05|EmoReg_Q02","Disagree","Somewhat disagree","Disagree","Neither agree or disagree","Disagree","Strongly disagree","conf_ins|conf1|conf5|conf2|conf4_r|conf3|conf6","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","EI_instruct|EI_uoe2|EI_uoe1|EI_sea1|EI_roe4|EI_sea2|EI_oea3|EI_oea1|EI_roe2|EI_roe1|EI_sea3|EI_oea4|EI_sea4|EI_uoe3|EI_roe3|EI_uoe4|EI_oea2","45","20220203-motivated_group_emotional_regulation",NA,-1,"16","That looks agonising. Hope they made it.",9,-1,"12"
"A12HLLXWOQJ14Q","male","70","Associate’s degree or some college courses","6","control","control","1,6,13,17,2,19,4,10,5,18,3,8,9,15,20,12,7,11,16,14","true","completed","To a high degree","To some degree","To some degree","To a high degree","To some degree","To a low degree","To some degree","To a very high degree","To some degree","EmoRegAttemps_ins|RegAtmpt_Q03|RegAtmpt_Q01|RegAtmpt_Q02","EmoReg_ins|EmoReg_Q03|EmoReg_Q06|EmoReg_Q04|EmoReg_Q01|EmoReg_Q05|EmoReg_Q02","Disagree","Somewhat disagree","Disagree","Neither agree or disagree","Disagree","Strongly disagree","conf_ins|conf1|conf5|conf2|conf4_r|conf3|conf6","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","EI_instruct|EI_uoe2|EI_uoe1|EI_sea1|EI_roe4|EI_sea2|EI_oea3|EI_oea1|EI_roe2|EI_roe1|EI_sea3|EI_oea4|EI_sea4|EI_uoe3|EI_roe3|EI_uoe4|EI_oea2","45","20220203-motivated_group_emotional_regulation",NA,-1,"17","It is terrible to see a child suffer. Prayers",10,-1,"7"
"A12HLLXWOQJ14Q","male","70","Associate’s degree or some college courses","6","control","control","1,6,13,17,2,19,4,10,5,18,3,8,9,15,20,12,7,11,16,14","true","completed","To a high degree","To some degree","To some degree","To a high degree","To some degree","To a low degree","To some degree","To a very high degree","To some degree","EmoRegAttemps_ins|RegAtmpt_Q03|RegAtmpt_Q01|RegAtmpt_Q02","EmoReg_ins|EmoReg_Q03|EmoReg_Q06|EmoReg_Q04|EmoReg_Q01|EmoReg_Q05|EmoReg_Q02","Disagree","Somewhat disagree","Disagree","Neither agree or disagree","Disagree","Strongly disagree","conf_ins|conf1|conf5|conf2|conf4_r|conf3|conf6","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","EI_instruct|EI_uoe2|EI_uoe1|EI_sea1|EI_roe4|EI_sea2|EI_oea3|EI_oea1|EI_roe2|EI_roe1|EI_sea3|EI_oea4|EI_sea4|EI_uoe3|EI_roe3|EI_uoe4|EI_oea2","45","20220203-motivated_group_emotional_regulation",NA,-1,"18","I hope this boxer made it without brain traum",8,-1,"11"
"A12HLLXWOQJ14Q","male","70","Associate’s degree or some college courses","6","control","control","1,6,13,17,2,19,4,10,5,18,3,8,9,15,20,12,7,11,16,14","true","completed","To a high degree","To some degree","To some degree","To a high degree","To some degree","To a low degree","To some degree","To a very high degree","To some degree","EmoRegAttemps_ins|RegAtmpt_Q03|RegAtmpt_Q01|RegAtmpt_Q02","EmoReg_ins|EmoReg_Q03|EmoReg_Q06|EmoReg_Q04|EmoReg_Q01|EmoReg_Q05|EmoReg_Q02","Disagree","Somewhat disagree","Disagree","Neither agree or disagree","Disagree","Strongly disagree","conf_ins|conf1|conf5|conf2|conf4_r|conf3|conf6","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","EI_instruct|EI_uoe2|EI_uoe1|EI_sea1|EI_roe4|EI_sea2|EI_oea3|EI_oea1|EI_roe2|EI_roe1|EI_sea3|EI_oea4|EI_sea4|EI_uoe3|EI_roe3|EI_uoe4|EI_oea2","45","20220203-motivated_group_emotional_regulation",NA,-1,"19","It is terrible and devatating, heartbraking",10,-1,"16"
"A12HLLXWOQJ14Q","male","70","Associate’s degree or some college courses","6","control","control","1,6,13,17,2,19,4,10,5,18,3,8,9,15,20,12,7,11,16,14","true","completed","To a high degree","To some degree","To some degree","To a high degree","To some degree","To a low degree","To some degree","To a very high degree","To some degree","EmoRegAttemps_ins|RegAtmpt_Q03|RegAtmpt_Q01|RegAtmpt_Q02","EmoReg_ins|EmoReg_Q03|EmoReg_Q06|EmoReg_Q04|EmoReg_Q01|EmoReg_Q05|EmoReg_Q02","Disagree","Somewhat disagree","Disagree","Neither agree or disagree","Disagree","Strongly disagree","conf_ins|conf1|conf5|conf2|conf4_r|conf3|conf6","Somewhat agree","Agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Agree","Somewhat agree","Agree","Agree","Somewhat agree","Agree","Agree","Agree","Agree","Agree","EI_instruct|EI_uoe2|EI_uoe1|EI_sea1|EI_roe4|EI_sea2|EI_oea3|EI_oea1|EI_roe2|EI_roe1|EI_sea3|EI_oea4|EI_sea4|EI_uoe3|EI_roe3|EI_uoe4|EI_oea2","45","20220203-motivated_group_emotional_regulation",NA,-1,"20","Pray many survived. Schoking.",8,-1,"14"
"A1FBEM5WECB986","female","36","High school or GED","2","control","control","18,9,1,4,11,5,16,17,6,15,12,7,8,14,20,13,19,2,3,10","true","completed","Not at all","Not at all","Not at all","To a very high degree","To some degree","Not at all","Not at all","To a high degree","Not at all","EmoRegAttemps_ins|RegAtmpt_Q01|RegAtmpt_Q03|RegAtmpt_Q02","EmoReg_ins|EmoReg_Q06|EmoReg_Q04|EmoReg_Q01|EmoReg_Q03|EmoReg_Q05|EmoReg_Q02","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","conf_ins|conf6|conf3|conf4_r|conf1|conf2|conf5","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","EI_instruct|EI_sea3|EI_uoe3|EI_uoe4|EI_roe4|EI_roe1|EI_sea2|EI_oea4|EI_uoe1|EI_sea4|EI_uoe2|EI_oea2|EI_roe2|EI_oea3|EI_sea1|EI_oea1|EI_roe3","44","20220203-motivated_group_emotional_regulation",NA,-1,"1","I grima",10,-1,"18"
"A1FBEM5WECB986","female","36","High school or GED","2","control","control","18,9,1,4,11,5,16,17,6,15,12,7,8,14,20,13,19,2,3,10","true","completed","Not at all","Not at all","Not at all","To a very high degree","To some degree","Not at all","Not at all","To a high degree","Not at all","EmoRegAttemps_ins|RegAtmpt_Q01|RegAtmpt_Q03|RegAtmpt_Q02","EmoReg_ins|EmoReg_Q06|EmoReg_Q04|EmoReg_Q01|EmoReg_Q03|EmoReg_Q05|EmoReg_Q02","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","conf_ins|conf6|conf3|conf4_r|conf1|conf2|conf5","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","EI_instruct|EI_sea3|EI_uoe3|EI_uoe4|EI_roe4|EI_roe1|EI_sea2|EI_oea4|EI_uoe1|EI_sea4|EI_uoe2|EI_oea2|EI_roe2|EI_oea3|EI_sea1|EI_oea1|EI_roe3","44","20220203-motivated_group_emotional_regulation",NA,-1,"2","I feel very scared.",10,-1,"9"
"A1FBEM5WECB986","female","36","High school or GED","2","control","control","18,9,1,4,11,5,16,17,6,15,12,7,8,14,20,13,19,2,3,10","true","completed","Not at all","Not at all","Not at all","To a very high degree","To some degree","Not at all","Not at all","To a high degree","Not at all","EmoRegAttemps_ins|RegAtmpt_Q01|RegAtmpt_Q03|RegAtmpt_Q02","EmoReg_ins|EmoReg_Q06|EmoReg_Q04|EmoReg_Q01|EmoReg_Q03|EmoReg_Q05|EmoReg_Q02","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","conf_ins|conf6|conf3|conf4_r|conf1|conf2|conf5","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","EI_instruct|EI_sea3|EI_uoe3|EI_uoe4|EI_roe4|EI_roe1|EI_sea2|EI_oea4|EI_uoe1|EI_sea4|EI_uoe2|EI_oea2|EI_roe2|EI_oea3|EI_sea1|EI_oea1|EI_roe3","44","20220203-motivated_group_emotional_regulation",NA,-1,"3","I feel hopeful for this tiny baby.",3,-1,"1"
