,sub_id,groupID,subgrp,group_cond,grp_goal,grp_method,concat_text,num,embed0,embed1,embed2,embed3,embed4,embed5,embed6,embed7,embed8,embed9,embed10,embed11,embed12,embed13,embed14,embed15,embed16,embed17,embed18,embed19,embed20,embed21,embed22,embed23,embed24,embed25,embed26,embed27,embed28,embed29,embed30,embed31,embed32,embed33,embed34,embed35,embed36,embed37,embed38,embed39,embed40,embed41,embed42,embed43,embed44,embed45,embed46,embed47,embed48,embed49,embed50,embed51,embed52,embed53,embed54,embed55,embed56,embed57,embed58,embed59,embed60,embed61,embed62,embed63,embed64,embed65,embed66,embed67,embed68,embed69,embed70,embed71,embed72,embed73,embed74,embed75,embed76,embed77,embed78,embed79,embed80,embed81,embed82,embed83,embed84,embed85,embed86,embed87,embed88,embed89,embed90,embed91,embed92,embed93,embed94,embed95,embed96,embed97,embed98,embed99,embed100,embed101,embed102,embed103,embed104,embed105,embed106,embed107,embed108,embed109,embed110,embed111,embed112,embed113,embed114,embed115,embed116,embed117,embed118,embed119,embed120,embed121,embed122,embed123,embed124,embed125,embed126,embed127,embed128,embed129,embed130,embed131,embed132,embed133,embed134,embed135,embed136,embed137,embed138,embed139,embed140,embed141,embed142,embed143,embed144,embed145,embed146,embed147,embed148,embed149,embed150,embed151,embed152,embed153,embed154,embed155,embed156,embed157,embed158,embed159,embed160,embed161,embed162,embed163,embed164,embed165,embed166,embed167,embed168,embed169,embed170,embed171,embed172,embed173,embed174,embed175,embed176,embed177,embed178,embed179,embed180,embed181,embed182,embed183,embed184,embed185,embed186,embed187,embed188,embed189,embed190,embed191,embed192,embed193,embed194,embed195,embed196,embed197,embed198,embed199,embed200,embed201,embed202,embed203,embed204,embed205,embed206,embed207,embed208,embed209,embed210,embed211,embed212,embed213,embed214,embed215,embed216,embed217,embed218,embed219,embed220,embed221,embed222,embed223,embed224,embed225,embed226,embed227,embed228,embed229,embed230,embed231,embed232,embed233,embed234,embed235,embed236,embed237,embed238,embed239,embed240,embed241,embed242,embed243,embed244,embed245,embed246,embed247,embed248,embed249,embed250,embed251,embed252,embed253,embed254,embed255,embed256,embed257,embed258,embed259,embed260,embed261,embed262,embed263,embed264,embed265,embed266,embed267,embed268,embed269,embed270,embed271,embed272,embed273,embed274,embed275,embed276,embed277,embed278,embed279,embed280,embed281,embed282,embed283,embed284,embed285,embed286,embed287,embed288,embed289,embed290,embed291,embed292,embed293,embed294,embed295,embed296,embed297,embed298,embed299,embed300,embed301,embed302,embed303,embed304,embed305,embed306,embed307,embed308,embed309,embed310,embed311,embed312,embed313,embed314,embed315,embed316,embed317,embed318,embed319,embed320,embed321,embed322,embed323,embed324,embed325,embed326,embed327,embed328,embed329,embed330,embed331,embed332,embed333,embed334,embed335,embed336,embed337,embed338,embed339,embed340,embed341,embed342,embed343,embed344,embed345,embed346,embed347,embed348,embed349,embed350,embed351,embed352,embed353,embed354,embed355,embed356,embed357,embed358,embed359,embed360,embed361,embed362,embed363,embed364,embed365,embed366,embed367,embed368,embed369,embed370,embed371,embed372,embed373,embed374,embed375,embed376,embed377,embed378,embed379,embed380,embed381,embed382,embed383,embed384,embed385,embed386,embed387,embed388,embed389,embed390,embed391,embed392,embed393,embed394,embed395,embed396,embed397,embed398,embed399,embed400,embed401,embed402,embed403,embed404,embed405,embed406,embed407,embed408,embed409,embed410,embed411,embed412,embed413,embed414,embed415,embed416,embed417,embed418,embed419,embed420,embed421,embed422,embed423,embed424,embed425,embed426,embed427,embed428,embed429,embed430,embed431,embed432,embed433,embed434,embed435,embed436,embed437,embed438,embed439,embed440,embed441,embed442,embed443,embed444,embed445,embed446,embed447,embed448,embed449,embed450,embed451,embed452,embed453,embed454,embed455,embed456,embed457,embed458,embed459,embed460,embed461,embed462,embed463,embed464,embed465,embed466,embed467,embed468,embed469,embed470,embed471,embed472,embed473,embed474,embed475,embed476,embed477,embed478,embed479,embed480,embed481,embed482,embed483,embed484,embed485,embed486,embed487,embed488,embed489,embed490,embed491,embed492,embed493,embed494,embed495,embed496,embed497,embed498,embed499,embed500,embed501,embed502,embed503,embed504,embed505,embed506,embed507,embed508,embed509,embed510,embed511,embed512,embed513,embed514,embed515,embed516,embed517,embed518,embed519,embed520,embed521,embed522,embed523,embed524,embed525,embed526,embed527,embed528,embed529,embed530,embed531,embed532,embed533,embed534,embed535,embed536,embed537,embed538,embed539,embed540,embed541,embed542,embed543,embed544,embed545,embed546,embed547,embed548,embed549,embed550,embed551,embed552,embed553,embed554,embed555,embed556,embed557,embed558,embed559,embed560,embed561,embed562,embed563,embed564,embed565,embed566,embed567,embed568,embed569,embed570,embed571,embed572,embed573,embed574,embed575,embed576,embed577,embed578,embed579,embed580,embed581,embed582,embed583,embed584,embed585,embed586,embed587,embed588,embed589,embed590,embed591,embed592,embed593,embed594,embed595,embed596,embed597,embed598,embed599,embed600,embed601,embed602,embed603,embed604,embed605,embed606,embed607,embed608,embed609,embed610,embed611,embed612,embed613,embed614,embed615,embed616,embed617,embed618,embed619,embed620,embed621,embed622,embed623,embed624,embed625,embed626,embed627,embed628,embed629,embed630,embed631,embed632,embed633,embed634,embed635,embed636,embed637,embed638,embed639,embed640,embed641,embed642,embed643,embed644,embed645,embed646,embed647,embed648,embed649,embed650,embed651,embed652,embed653,embed654,embed655,embed656,embed657,embed658,embed659,embed660,embed661,embed662,embed663,embed664,embed665,embed666,embed667,embed668,embed669,embed670,embed671,embed672,embed673,embed674,embed675,embed676,embed677,embed678,embed679,embed680,embed681,embed682,embed683,embed684,embed685,embed686,embed687,embed688,embed689,embed690,embed691,embed692,embed693,embed694,embed695,embed696,embed697,embed698,embed699,embed700,embed701,embed702,embed703,embed704,embed705,embed706,embed707,embed708,embed709,embed710,embed711,embed712,embed713,embed714,embed715,embed716,embed717,embed718,embed719,embed720,embed721,embed722,embed723,embed724,embed725,embed726,embed727,embed728,embed729,embed730,embed731,embed732,embed733,embed734,embed735,embed736,embed737,embed738,embed739,embed740,embed741,embed742,embed743,embed744,embed745,embed746,embed747,embed748,embed749,embed750,embed751,embed752,embed753,embed754,embed755,embed756,embed757,embed758,embed759,embed760,embed761,embed762,embed763,embed764,embed765,embed766,embed767
0,A2BZSAELJE8Z3,id-ngahz-2998-id-ngahz-2998-3,treatment,target,motivated,observing,what the hell have you been rollingi aaaaaand now theres going to be a traffic jam at least hes inside i guess badass stunt gotta fill in the corpse hole guess its time to wash the premature baby huh pr i guess any landing you walk away from is a good landing id like context for this maybe war photography ouch ouch shiner puppy stock photo stock photo stock photo stock photo stock photo kinda artsy i guess thats one way to get a lip ring well someones losing their boxin well thats an extreme closeup wonder if this war phography or a still shot from a horror movie wonder what the biohazard suits are needed for,0,-0.56272953748703,-0.2601995468139648,-0.4830894768238067,0.0923141911625862,0.1794281303882599,0.091596707701683,0.0119919897988438,0.2238286137580871,-0.0171766746789217,-0.9993814826011658,0.1952759772539138,0.4521633386611938,0.9586175680160522,-0.0714827477931976,0.7076019048690796,-0.2797349393367767,0.471664547920227,-0.3691196143627167,0.1530709117650985,0.5727561116218567,0.3781540095806122,0.9965165257453918,0.3850922286510467,0.1487586498260498,0.209944263100624,0.5132952928543091,-0.444271981716156,0.7822755575180054,0.8454339504241943,0.6171560883522034,-0.0425844304263591,0.1166750565171241,-0.9602779150009156,-0.0327217392623424,-0.5191792845726013,-0.9501571655273438,0.0919205099344253,-0.3402426838874817,0.1056747809052467,0.19524747133255,-0.562312126159668,0.0793145522475242,0.9979776740074158,-0.7457365989685059,-0.0870279222726821,-0.1466766893863678,-0.9965457916259766,0.0273342058062553,-0.5515291094779968,0.0689893290400505,0.1515969783067703,0.2718758881092071,0.0088845882564783,0.0939576029777526,0.2122040092945099,0.0816345512866973,-0.3209598958492279,-0.0405396372079849,-0.0633774697780609,-0.2727288007736206,-0.4562835693359375,0.2414126694202423,-0.3122293353080749,-0.641730785369873,0.2346775084733963,0.1812506467103958,-0.042187999933958,-0.049904465675354,0.0870191752910614,-0.2122747600078582,0.2917592525482178,0.0425532348453998,-0.0173901561647653,-0.7427317500114441,-0.101033329963684,0.154253676533699,-0.4792238771915436,0.999970018863678,0.0537561886012554,-0.919407069683075,0.6679902672767639,0.2344421148300171,0.33760866522789,0.4021936357021332,-0.118999645113945,-0.9998270869255066,0.1293022781610489,0.0005654215929098,-0.9602949619293212,0.1469354629516601,0.2203440517187118,0.0586722418665885,0.5148813128471375,0.3899893164634704,-0.1855934858322143,-0.1506188511848449,0.0725350081920623,-0.4011783599853515,-0.0533786378800869,-0.1084846332669258,-0.1790388077497482,0.0165835134685039,-0.1288962364196777,-0.1592636555433273,0.0046471897512674,-0.2724852859973907,0.2339449822902679,0.3333694040775299,-0.1939529478549957,0.3929971754550934,0.3928591907024383,-0.2478569000959396,0.0805834308266639,-0.7790269255638123,0.3871830105781555,-0.1440600901842117,-0.9332811236381532,-0.4349185526371002,-0.9620514512062072,0.3441528379917145,0.2093527466058731,-0.0208943355828523,0.8059724569320679,-0.0205936860293149,0.194020390510559,0.0431579835712909,-0.0684791430830955,-0.9999936819076538,0.0426174104213714,-0.1832363605499267,-0.0806744545698165,-0.1309139132499694,-0.912847936153412,-0.8696737289428711,0.2708794772624969,0.8355722427368164,0.0035944115370512,0.99693363904953,0.0805957242846489,0.8339821696281433,0.3957894444465637,-0.1921171247959137,-0.2646976709365845,-0.2336463779211044,0.4136474430561065,-0.6449844241142273,0.1482612043619156,0.0538343787193298,0.1942146569490432,-0.3092780709266662,-0.1447161138057708,-0.0191108770668506,-0.0197053849697113,-0.7454484105110168,-0.1644059121608734,0.8147720098495483,-0.0577449016273021,-0.3160163164138794,0.4634807705879211,0.0042281835339963,0.1101646348834037,0.5267943739891052,0.1727584153413772,0.0472354739904403,-0.1030105203390121,0.2087667733430862,-0.4883273541927337,0.1035355776548385,-0.4539507925510406,0.3066577017307281,0.1621327549219131,-0.1296087056398391,-0.4974472224712372,-0.9328011870384216,-0.0620711632072925,0.2334920912981033,0.9274909496307372,0.3531600534915924,0.104073017835617,-0.2211335450410843,-0.1021830067038536,0.03647256270051,-0.900309145450592,0.9307720065116882,0.1518894731998443,0.1590280681848526,-0.3214377760887146,0.4392998814582824,-0.363970398902893,-0.2574566900730133,0.3192696869373321,-0.0022920982446521,-0.4582143425941467,0.1507767289876938,-0.337606281042099,-0.1487436890602111,-0.3850750029087066,-0.1605478376150131,-0.0942264199256897,-0.2334886938333511,0.1452626734972,0.8432967066764832,0.4469600617885589,0.1066939458250999,-0.2920749187469482,0.2640371322631836,-0.5597137808799744,-0.1476005166769027,-0.0437297746539115,0.0237382799386978,-0.1288729459047317,0.9453694820404052,-0.5099278688430786,0.1476209908723831,-0.6407200694084167,-0.9493104815483092,-0.2521035075187683,-0.4130282402038574,0.0814341157674789,-0.2805847823619842,0.2602144777774811,-0.1512937694787979,-0.3210559785366058,0.0418157875537872,-0.334881067276001,-0.4738071858882904,0.0760812535881996,-0.2845560908317566,0.2231106460094452,-0.0991487652063369,0.843316376209259,0.6853530406951904,-0.3224339485168457,-0.4381251335144043,0.8925277590751648,-0.5988824367523193,-0.4141582250595093,0.1345778405666351,-0.0873494446277618,0.4326297044754028,-0.3521412909030914,0.94827401638031,0.2300202846527099,0.1836112141609192,-0.6658357977867126,-0.50021892786026,0.0264333840459585,-0.0357253365218639,0.0241360049694776,-0.482915461063385,0.2198427468538284,0.4300814270973205,0.1175698488950729,0.7387896776199341,-0.2024670392274856,0.2038903981447219,-0.8852960467338562,-0.8805537223815918,-0.7464715242385864,0.2888354957103729,-0.9663459658622742,0.3648935258388519,0.1777251064777374,-0.175159752368927,-0.1333100199699401,-0.1934604346752166,-0.8686385154724121,-0.0818313732743263,-0.1006457954645156,0.6881013512611389,-0.3162142932415008,-0.2766973972320556,-0.2572252452373504,-0.8164606094360352,-0.3059923052787781,0.0281534623354673,0.2792825996875763,-0.1902015656232834,-0.8098213076591492,0.3792545795440674,0.2793483138084411,0.1308797895908355,-0.3966309428215027,0.8115152716636658,0.999743103981018,0.8765860199928284,0.6832008361816406,0.2998225390911102,-0.9847937226295472,-0.6179364919662476,0.999789834022522,-0.8159640431404114,-0.9998244643211364,-0.6827335953712463,-0.239217072725296,0.0004273503727745,-0.999991774559021,-0.0979856476187706,0.206915020942688,-0.7117250561714172,-0.1194933354854583,0.9231035113334656,0.4639089107513428,-0.999987006187439,0.6097248196601868,0.5356591939926147,-0.5018592476844788,0.3640456199645996,-0.2382321953773498,0.916465938091278,0.1955297291278839,0.369272917509079,-0.1784860640764236,0.3381942808628082,-0.6969974637031555,-0.4861334860324859,0.0426115691661834,-0.3316994905471802,0.9498804211616516,-0.032506089657545,-0.4483035802841186,-0.7265408635139465,-0.0029317471198737,0.0692437663674354,-0.3141929507255554,-0.861639678478241,-0.0582863725721836,-0.2056555449962616,0.1499026715755462,-0.0822191685438156,0.0532804355025291,-0.1851495504379272,-0.0191264115273952,-0.3402163684368133,-0.0453718826174736,0.5384576320648193,-0.905403196811676,0.0087025370448827,0.5011506676673889,-0.404424101114273,-0.2258740365505218,-0.9378672242164612,0.8932923078536987,-0.1121264547109603,0.0448844023048877,0.9999855756759644,0.1687850505113601,-0.4079501628875732,0.3441618084907532,-0.1099328696727752,-0.1377167105674743,0.9998812675476074,0.6188139915466309,-0.9378040432929992,-0.4794418215751648,0.5158376693725586,-0.2576633393764496,-0.3198816776275635,0.9925576448440552,-0.0041629658080637,0.0886598899960517,0.4685788452625274,0.957378089427948,-0.9694533348083496,0.9539698958396912,-0.5376792550086975,-0.8775363564491272,0.8759505152702332,0.7970559000968933,0.0017642357852309,-0.3960442841053009,-0.0126275615766644,0.0980486869812011,0.051918089389801,-0.4911435842514038,0.2148846089839935,0.0402088463306427,0.1318989992141723,0.6739977598190308,0.3451645374298095,-0.3710849583148956,0.0613464936614036,-0.3409783542156219,0.2056330889463424,0.6414938569068909,0.2593526244163513,0.0211471822112798,-0.2071893364191055,-0.1401050239801406,-0.541974663734436,-0.8888835310935974,0.0691562369465828,0.9999675750732422,-0.1191487684845924,0.0217712763696908,-0.0434214957058429,0.1152419745922088,-0.3130360543727875,0.3440743386745453,0.2457293719053268,-0.0386295728385448,-0.546127438545227,0.0233126860111951,-0.454401433467865,-0.970045268535614,0.1882261782884597,-0.0339475199580192,-0.012325289659202,0.9848495125770568,0.3033550679683685,0.053419541567564,0.251597911119461,0.6035416126251221,-0.0619919560849666,-0.0037144271191209,0.1996151059865951,0.910714626312256,-0.115260511636734,0.4780515730381012,0.1001422107219696,-0.1042428612709045,-0.1003498882055282,-0.406861662864685,-0.1155681163072586,-0.8629822731018066,0.3102744817733764,-0.8010424375534058,0.8240586519241333,0.4752718806266784,0.1098381429910659,0.1016589850187301,0.2027361094951629,0.9999867081642152,-0.7256611585617065,0.090436652302742,0.8218091726303101,0.0144461905583739,-0.9908865094184875,-0.2662497162818908,-0.2246046811342239,0.1734473407268524,-0.232774943113327,-0.084524393081665,-0.041154459118843,-0.857235312461853,-0.0048749283887445,0.0408749245107173,-0.4280329942703247,-0.9460168480873108,0.1254251152276992,0.0231550522148609,-0.1947885602712631,-0.7130029201507568,-0.1629521399736404,-0.3683274388313293,-0.118105299770832,-0.0417466945946216,-0.7670282125473022,0.4436365664005279,0.0393477156758308,0.3133767247200012,-0.0057545807212591,0.4752382338047027,0.1274112164974212,0.886703610420227,-0.2921397089958191,-0.0461561419069767,0.0039627975784242,-0.3448311686515808,0.249726116657257,-0.2970082759857178,-0.260881245136261,0.0251391883939504,0.999984323978424,-0.312260627746582,0.2367067784070968,0.3662155866622925,-0.1015344560146331,-0.0882036462426185,-0.0071330815553665,0.6841638684272766,0.0611619986593723,0.0103895952925086,0.1486714780330658,0.823917031288147,-0.1493431180715561,0.4152928292751312,0.0869846194982528,0.085536740720272,0.3781414330005646,0.3158702552318573,-0.0736237540841102,0.1509143561124801,-0.1698513180017471,0.4669590294361114,0.0604933239519596,0.0209113024175167,-0.0602539591491222,0.0823643282055854,-0.1275054365396499,0.6767085790634155,0.9999659657478333,0.0652335211634635,0.1010196283459663,-0.9640069007873536,-0.3518048524856567,-0.4936892986297607,0.9993857145309448,0.653017520904541,-0.3200509548187256,0.2618997693061828,0.1727650314569473,0.0265509895980358,-0.3481498062610626,0.0761859491467475,0.0189180113375186,0.1179913580417633,-0.0316185839474201,0.8316348195075989,-0.4180975258350372,-0.8938242197036743,-0.3646124601364136,0.0400935821235179,-0.8008676767349243,0.9950824975967408,-0.3216343224048614,-0.0617764517664909,-0.0533504672348499,0.2324336618185043,-0.8711841702461243,-0.3001962602138519,-0.9370537996292114,-0.041810393333435,-0.0689031183719635,0.8484547138214111,0.0219556707888841,-0.5229525566101074,-0.690165638923645,0.0708613544702529,0.1586933434009552,-0.2981157898902893,-0.8121623992919922,0.879789412021637,-0.8684420585632324,0.1306231915950775,0.9993314146995544,0.2529329061508178,-0.5036799311637878,-0.1115531995892524,0.1231990680098533,0.0438090562820434,0.1547152996063232,0.1836919486522674,-0.8288926482200623,-0.1471910923719406,-0.0151930460706353,0.1692611277103424,0.1033747941255569,-0.428592324256897,0.2670794129371643,0.1741492599248886,-0.4264734983444214,-0.4070498645305633,0.2067392766475677,0.1862109899520874,0.4589673280715942,-0.0844767615199089,0.1065533533692359,-0.0944266095757484,0.0809749737381935,-0.7481317520141602,-0.1876950860023498,-0.0798818096518516,-0.9971933364868164,0.2714401483535766,-0.9999809861183168,-0.0188400223851203,-0.3871362805366516,0.0082655232399702,0.5003355741500854,0.4083902239799499,0.3496473729610443,-0.17477548122406,-0.0157042238861322,0.7315147519111633,0.5955936908721924,0.1252230852842331,0.4148596227169037,-0.2943542003631592,-0.0355632491409778,0.1882412135601043,0.0821495279669761,-0.0283328704535961,0.5241813063621521,-0.0966454073786735,0.9999844431877136,-0.0497123152017593,0.1116916388273239,-0.2610275745391845,0.1231386661529541,-0.036568995565176,0.999876081943512,0.1217627897858619,-0.8664488196372986,0.2006042301654815,-0.3245768249034881,-0.5802879333496094,0.1145079061388969,-0.0934688597917556,-0.4613553583621979,-0.4938224852085113,0.7656932473182678,-0.0684899985790252,-0.529299259185791,0.1496318876743316,-0.0892635285854339,-0.06608647108078,-0.0450126491487026,0.231082409620285,0.9484801292419434,0.2791968584060669,0.1641594916582107,-0.4038716852664947,-0.0819660276174545,0.8913365602493286,0.0981631204485893,-0.4917176961898803,0.0598235540091991,0.999842643737793,0.0795770809054374,-0.7074062824249268,0.5094844698905945,-0.8036729693412781,0.0375670790672302,-0.7059355974197388,0.1057935431599617,0.025737090036273,0.656806468963623,0.0352910980582237,0.7754659056663513,-0.1343581676483154,-0.2150466740131378,0.1984372437000274,0.2835824489593506,0.2211774885654449,-0.693181574344635,-0.9532406330108644,-0.9514583945274352,0.2766546607017517,-0.2005472928285598,0.1199654340744018,0.1036670506000518,0.018062774091959,0.0507859587669372,0.2925019860267639,-0.9999534487724304,0.782363772392273,0.1009044498205185,0.1759190261363983,0.8574787974357605,0.3674392998218536,0.3463133871555328,0.1750052124261856,-0.9378774762153624,-0.1358449012041092,-0.2178940623998642,0.0037413637619465,0.2577302753925323,0.4101652503013611,0.620954692363739,0.1385459303855896,-0.2320495843887329,-0.3419007658958435,0.0923489034175872,-0.852877140045166,-0.9700936079025269,0.2985370457172394,0.1201247051358223,0.0336152873933315,0.8495528697967529,-0.3299273550510406,0.1965795755386352,0.2436181455850601,-0.5105011463165283,0.1009914278984069,0.4903351962566376,-0.2649406194686889,-0.0773292034864425,0.1948334127664566,0.5777252912521362,0.6740627884864807,0.9486473798751832,-0.3830492198467254,-0.0263350680470466,0.0597040727734565,0.2851525843143463,0.7441656589508057,-0.8840514421463013,0.0140945054590702,0.0484145656228065,-0.0807988122105598,0.0482176765799522,-0.184932067990303,-0.4696263968944549,0.4940793812274933,-0.1102991476655006,0.2102816849946975,-0.163506880402565,0.2721936702728271,-0.1140557304024696,0.0404370352625846,-0.3602364063262939,-0.2117540538311004,0.5374667644500732,-0.3577472865581512,0.6499732732772827,0.5825077891349792,0.0672130063176155,-0.0988761857151985,0.0214544497430324,-0.0587016083300113,-0.7611581087112427,0.1625382751226425,0.2482921779155731,0.3311116397380829,0.0461749881505966,-0.3591765463352203,0.8901540040969849,-0.0684509128332138,-0.159117117524147,0.0186300333589315,-0.3965285420417785,0.3509048819541931,-0.2590659260749817,-0.3402066230773926,-0.1009499654173851,0.2944778203964233,0.1579421758651733,0.9957786798477172,-0.2847879827022552,-0.1432353556156158,-0.1265073269605636,-0.1095179542899131,0.2126555442810058,-0.1333101242780685,-0.999926507472992,-0.0816287100315094,-0.1881444156169891,0.3412438631057739,0.2848894298076629,0.4848114252090454,0.0016647524898871,-0.6982922554016113,-0.09551253169775,0.3100817203521728,-0.0974259078502655,-0.2740067839622497,-0.0999093726277351,0.4140280485153198,0.278271734714508,0.6034651398658752,0.4365847408771515,0.1122279092669487,0.3581925630569458,0.522664487361908,-0.3817130923271179,-0.4542517960071563,0.5709623098373413
