sub_id,sex,age,edu,polAffil,group_cond,ind_cond,img_order,solo,complete,RegAtmpt_Q01,RegAtmpt_Q02,RegAtmpt_Q03,EmoReg_Q01,EmoReg_Q02,EmoReg_Q03,EmoReg_Q04,EmoReg_Q05,EmoReg_Q06,EmoRegAttmpt_DO,EmoRegTechnic_DO,conf1,conf2,conf3,conf4_r,conf5,conf6,Conformity_DO,EI_sea1,EI_sea2,EI_sea3,EI_sea4,EI_oea1,EI_oea2,EI_oea3,EI_oea4,EI_uoe1,EI_uoe2,EI_uoe3,EI_uoe4,EI_roe1,EI_roe2,EI_roe3,EI_roe4,EI_DO,groupID,studyID,attention_check,exp_i,trial,txt,rate,exp_i_dup,img,img_dup,img_dup_dup,grp_method,grp_goal,subgrp
A1KRYA7MCOL64R,female,41,Bachelor’s degree,2,control,control,12345678910111214e14,FALSE,completed,To a very high degree,Not at all,To a very high degree,To a very high degree,To a high degree,Not at all,Not at all,To some degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Strongly disagree,NA,id-zrcsw-3000-10,id-zrcsw-3000,NA,12,1,Scary & sad I hope the baby is ok.,10,12,1,1,1,observing,non_motivated,control
A1KRYA7MCOL64R,female,41,Bachelor’s degree,2,control,control,12345678910111214e14,FALSE,completed,To a very high degree,Not at all,To a very high degree,To a very high degree,To a high degree,Not at all,Not at all,To some degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Strongly disagree,NA,id-zrcsw-3000-10,id-zrcsw-3000,NA,12,2,This is disturbing. It looks like they overdosed.. does no,10,12,2,2,2,observing,non_motivated,control
A1KRYA7MCOL64R,female,41,Bachelor’s degree,2,control,control,12345678910111214e14,FALSE,completed,To a very high degree,Not at all,To a very high degree,To a very high degree,To a high degree,Not at all,Not at all,To some degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Strongly disagree,NA,id-zrcsw-3000-10,id-zrcsw-3000,NA,12,3,Looks like he is in a hyper angry mental state. I can empa,6,12,3,3,3,observing,non_motivated,control
A1KRYA7MCOL64R,female,41,Bachelor’s degree,2,control,control,12345678910111214e14,FALSE,completed,To a very high degree,Not at all,To a very high degree,To a very high degree,To a high degree,Not at all,Not at all,To some degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Strongly disagree,NA,id-zrcsw-3000-10,id-zrcsw-3000,NA,12,4,Gross. I wonder if he has some sort of infection.,4,12,4,4,4,observing,non_motivated,control
A1KRYA7MCOL64R,female,41,Bachelor’s degree,2,control,control,12345678910111214e14,FALSE,completed,To a very high degree,Not at all,To a very high degree,To a very high degree,To a high degree,Not at all,Not at all,To some degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Strongly disagree,NA,id-zrcsw-3000-10,id-zrcsw-3000,NA,12,5,Disturbing. It looks like she may have been beaten up.,6,12,5,5,5,observing,non_motivated,control
A1KRYA7MCOL64R,female,41,Bachelor’s degree,2,control,control,12345678910111214e14,FALSE,completed,To a very high degree,Not at all,To a very high degree,To a very high degree,To a high degree,Not at all,Not at all,To some degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Strongly disagree,NA,id-zrcsw-3000-10,id-zrcsw-3000,NA,12,6,Very creepy. I don't know if it's just make up or they've been hurt.,9,12,6,6,6,observing,non_motivated,control
A1KRYA7MCOL64R,female,41,Bachelor’s degree,2,control,control,12345678910111214e14,FALSE,completed,To a very high degree,Not at all,To a very high degree,To a very high degree,To a high degree,Not at all,Not at all,To some degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Strongly disagree,NA,id-zrcsw-3000-10,id-zrcsw-3000,NA,12,7,Very sad as it happened to a child. Makes me hope they are ok.,9,12,7,7,7,observing,non_motivated,control
A1KRYA7MCOL64R,female,41,Bachelor’s degree,2,control,control,12345678910111214e14,FALSE,completed,To a very high degree,Not at all,To a very high degree,To a very high degree,To a high degree,Not at all,Not at all,To some degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Strongly disagree,NA,id-zrcsw-3000-10,id-zrcsw-3000,NA,12,8,Gross. Not sure if it is real or just a scene from a scary movie,10,12,8,8,8,observing,non_motivated,control
A1KRYA7MCOL64R,female,41,Bachelor’s degree,2,control,control,12345678910111214e14,FALSE,completed,To a very high degree,Not at all,To a very high degree,To a very high degree,To a high degree,Not at all,Not at all,To some degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Strongly disagree,NA,id-zrcsw-3000-10,id-zrcsw-3000,NA,12,9,Very scary as it's pointed at you. Very disturbing. I had to hide pi,10,12,9,9,9,observing,non_motivated,control
A1KRYA7MCOL64R,female,41,Bachelor’s degree,2,control,control,12345678910111214e14,FALSE,completed,To a very high degree,Not at all,To a very high degree,To a very high degree,To a high degree,Not at all,Not at all,To some degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Strongly disagree,NA,id-zrcsw-3000-10,id-zrcsw-3000,NA,12,10,Looks like guy is trying to hurt woman and she's trying to break free.,8,12,10,10,10,observing,non_motivated,control
A1KRYA7MCOL64R,female,41,Bachelor’s degree,2,control,control,12345678910111214e14,FALSE,completed,To a very high degree,Not at all,To a very high degree,To a very high degree,To a high degree,Not at all,Not at all,To some degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Strongly disagree,NA,id-zrcsw-3000-10,id-zrcsw-3000,NA,12,11,Looks like a movie scene of a boxer bring hit in slow motion,5,12,11,11,11,observing,non_motivated,control
A1KRYA7MCOL64R,female,41,Bachelor’s degree,2,control,control,12345678910111214e14,FALSE,completed,To a very high degree,Not at all,To a very high degree,To a very high degree,To a high degree,Not at all,Not at all,To some degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Strongly disagree,NA,id-zrcsw-3000-10,id-zrcsw-3000,NA,12,12,Very scary. I'm very scared of fire.,7,12,12,12,12,observing,non_motivated,control
A1KRYA7MCOL64R,female,41,Bachelor’s degree,2,control,control,12345678910111214e14,FALSE,completed,To a very high degree,Not at all,To a very high degree,To a very high degree,To a high degree,Not at all,Not at all,To some degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Strongly disagree,NA,id-zrcsw-3000-10,id-zrcsw-3000,NA,12,13,It's hard to look at. Isthis punishment or a choice?,10,12,13,13,13,observing,non_motivated,control
A1KRYA7MCOL64R,female,41,Bachelor’s degree,2,control,control,12345678910111214e14,FALSE,completed,To a very high degree,Not at all,To a very high degree,To a very high degree,To a high degree,Not at all,Not at all,To some degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Strongly disagree,NA,id-zrcsw-3000-10,id-zrcsw-3000,NA,12,14,I can only imagine....lokks like a plain ccrash,10,12,14,14,14,observing,non_motivated,control
A1KRYA7MCOL64R,female,41,Bachelor’s degree,2,control,control,12345678910111214e14,FALSE,completed,To a very high degree,Not at all,To a very high degree,To a very high degree,To a high degree,Not at all,Not at all,To some degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Strongly disagree,NA,id-zrcsw-3000-10,id-zrcsw-3000,NA,12,15,Not sure what this is...is it a movie scene? Real life,7,12,15,15,15,observing,non_motivated,control
A1KRYA7MCOL64R,female,41,Bachelor’s degree,2,control,control,12345678910111214e14,FALSE,completed,To a very high degree,Not at all,To a very high degree,To a very high degree,To a high degree,Not at all,Not at all,To some degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Strongly disagree,NA,id-zrcsw-3000-10,id-zrcsw-3000,NA,12,16,Deeply disturbing. Looks like killed and burying them in,10,12,16,16,16,observing,non_motivated,control
A1KRYA7MCOL64R,female,41,Bachelor’s degree,2,control,control,12345678910111214e14,FALSE,completed,To a very high degree,Not at all,To a very high degree,To a very high degree,To a high degree,Not at all,Not at all,To some degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Strongly disagree,NA,id-zrcsw-3000-10,id-zrcsw-3000,NA,12,17,Sick. I can't believe they are just looking on letting the dogs,10,12,17,17,17,observing,non_motivated,control
A1KRYA7MCOL64R,female,41,Bachelor’s degree,2,control,control,12345678910111214e14,FALSE,completed,To a very high degree,Not at all,To a very high degree,To a very high degree,To a high degree,Not at all,Not at all,To some degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Strongly disagree,NA,id-zrcsw-3000-10,id-zrcsw-3000,NA,12,18,Oh so sad. Looks like a war scene myabe orphans now.,10,12,18,18,18,observing,non_motivated,control
A1KRYA7MCOL64R,female,41,Bachelor’s degree,2,control,control,12345678910111214e14,FALSE,completed,To a very high degree,Not at all,To a very high degree,To a very high degree,To a high degree,Not at all,Not at all,To some degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Strongly disagree,NA,id-zrcsw-3000-10,id-zrcsw-3000,NA,12,19,Real life.worried about what happened. Praying for them..,8,12,19,19,19,observing,non_motivated,control
A1KRYA7MCOL64R,female,41,Bachelor’s degree,2,control,control,12345678910111214e14,FALSE,completed,To a very high degree,Not at all,To a very high degree,To a very high degree,To a high degree,Not at all,Not at all,To some degree,Not at all,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Strongly disagree,NA,id-zrcsw-3000-10,id-zrcsw-3000,NA,12,20,Disturbing. She's naked & looks dead.makea me wonder if suicide,10,12,20,20,20,observing,non_motivated,control
A1LBJ5IX3YHCUK,female,45,Master’s degree,Extremely Liberal,control,control,9610141611151118e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a high degree,Not at all,To some degree,To a high degree,To a very low degree,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,NA,id-mspuo-2998-5,id-mspuo-2998,NA,1,1,I wonder what he's angry about and hope he doesnt shoot me.,3,1,9,9,9,observing,non_motivated,control
A1LBJ5IX3YHCUK,female,45,Master’s degree,Extremely Liberal,control,control,9610141611151118e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a high degree,Not at all,To some degree,To a high degree,To a very low degree,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,NA,id-mspuo-2998-5,id-mspuo-2998,NA,1,2,"I wonder what happened to her, and hope it",5,1,6,6,6,observing,non_motivated,control
A1LBJ5IX3YHCUK,female,45,Master’s degree,Extremely Liberal,control,control,9610141611151118e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a high degree,Not at all,To some degree,To a high degree,To a very low degree,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,NA,id-mspuo-2998-5,id-mspuo-2998,NA,1,3,I am angry that he seems to be attacking her.,5,1,10,10,10,observing,non_motivated,control
A1LBJ5IX3YHCUK,female,45,Master’s degree,Extremely Liberal,control,control,9610141611151118e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a high degree,Not at all,To some degree,To a high degree,To a very low degree,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,NA,id-mspuo-2998-5,id-mspuo-2998,NA,1,4,I hope there were more survivors than deaths.,5,1,14,14,14,observing,non_motivated,control
A1LBJ5IX3YHCUK,female,45,Master’s degree,Extremely Liberal,control,control,9610141611151118e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a high degree,Not at all,To some degree,To a high degree,To a very low degree,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,NA,id-mspuo-2998-5,id-mspuo-2998,NA,1,5,"I am terrified by this, maybe a drug cartel killing?",6,1,16,16,16,observing,non_motivated,control
A1LBJ5IX3YHCUK,female,45,Master’s degree,Extremely Liberal,control,control,9610141611151118e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a high degree,Not at all,To some degree,To a high degree,To a very low degree,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,NA,id-mspuo-2998-5,id-mspuo-2998,NA,1,6,This makes me feel like I got punched.,3,1,11,11,11,observing,non_motivated,control
A1LBJ5IX3YHCUK,female,45,Master’s degree,Extremely Liberal,control,control,9610141611151118e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a high degree,Not at all,To some degree,To a high degree,To a very low degree,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,NA,id-mspuo-2998-5,id-mspuo-2998,NA,1,7,I hope no one died in this.,6,1,15,15,15,observing,non_motivated,control
A1LBJ5IX3YHCUK,female,45,Master’s degree,Extremely Liberal,control,control,9610141611151118e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a high degree,Not at all,To some degree,To a high degree,To a very low degree,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,NA,id-mspuo-2998-5,id-mspuo-2998,NA,1,8,"I feel hopeful for this baby, so small.",2,1,1,1,1,observing,non_motivated,control
A1LBJ5IX3YHCUK,female,45,Master’s degree,Extremely Liberal,control,control,9610141611151118e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a high degree,Not at all,To some degree,To a high degree,To a very low degree,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,NA,id-mspuo-2998-5,id-mspuo-2998,NA,1,9,"I hate this, so painful and terrif",8,1,12,12,12,observing,non_motivated,control
A1LBJ5IX3YHCUK,female,45,Master’s degree,Extremely Liberal,control,control,9610141611151118e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a high degree,Not at all,To some degree,To a high degree,To a very low degree,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,NA,id-mspuo-2998-5,id-mspuo-2998,NA,1,10,This looks painful and gross.,6,1,13,13,13,observing,non_motivated,control
A1LBJ5IX3YHCUK,female,45,Master’s degree,Extremely Liberal,control,control,9610141611151118e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a high degree,Not at all,To some degree,To a high degree,To a very low degree,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,NA,id-mspuo-2998-5,id-mspuo-2998,NA,1,11,This guy looks angry I wonder what happened.,4,1,8,8,8,observing,non_motivated,control
A1LBJ5IX3YHCUK,female,45,Master’s degree,Extremely Liberal,control,control,9610141611151118e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a high degree,Not at all,To some degree,To a high degree,To a very low degree,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,NA,id-mspuo-2998-5,id-mspuo-2998,NA,1,12,I wonder who hit her and It makes me sad.,4,1,5,5,5,observing,non_motivated,control
A1LBJ5IX3YHCUK,female,45,Master’s degree,Extremely Liberal,control,control,9610141611151118e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a high degree,Not at all,To some degree,To a high degree,To a very low degree,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,NA,id-mspuo-2998-5,id-mspuo-2998,NA,1,13,Oh that poor woman I hope she is alive.,7,1,20,20,20,observing,non_motivated,control
A1LBJ5IX3YHCUK,female,45,Master’s degree,Extremely Liberal,control,control,9610141611151118e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a high degree,Not at all,To some degree,To a high degree,To a very low degree,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,NA,id-mspuo-2998-5,id-mspuo-2998,NA,1,14,I hope the guy gets help.,2,1,2,2,2,observing,non_motivated,control
A1LBJ5IX3YHCUK,female,45,Master’s degree,Extremely Liberal,control,control,9610141611151118e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a high degree,Not at all,To some degree,To a high degree,To a very low degree,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,NA,id-mspuo-2998-5,id-mspuo-2998,NA,1,15,That's a bad crash hope everyone's alive.,7,1,19,19,19,observing,non_motivated,control
A1LBJ5IX3YHCUK,female,45,Master’s degree,Extremely Liberal,control,control,9610141611151118e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a high degree,Not at all,To some degree,To a high degree,To a very low degree,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,NA,id-mspuo-2998-5,id-mspuo-2998,NA,1,16,I want to help this guy get free.,6,1,3,3,3,observing,non_motivated,control
A1LBJ5IX3YHCUK,female,45,Master’s degree,Extremely Liberal,control,control,9610141611151118e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a high degree,Not at all,To some degree,To a high degree,To a very low degree,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,NA,id-mspuo-2998-5,id-mspuo-2998,NA,1,17,This is so disturbing I wonder how this happened.,8,1,17,17,17,observing,non_motivated,control
A1LBJ5IX3YHCUK,female,45,Master’s degree,Extremely Liberal,control,control,9610141611151118e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a high degree,Not at all,To some degree,To a high degree,To a very low degree,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,NA,id-mspuo-2998-5,id-mspuo-2998,NA,1,18,"Poor thing, so much pain, what happened",8,1,7,7,7,observing,non_motivated,control
A1LBJ5IX3YHCUK,female,45,Master’s degree,Extremely Liberal,control,control,9610141611151118e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a high degree,Not at all,To some degree,To a high degree,To a very low degree,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,NA,id-mspuo-2998-5,id-mspuo-2998,NA,1,19,"This looks like a disease, very sad.",3,1,4,4,4,observing,non_motivated,control
A1LBJ5IX3YHCUK,female,45,Master’s degree,Extremely Liberal,control,control,9610141611151118e15,FALSE,completed,Not at all,Not at all,Not at all,To a very high degree,To a high degree,Not at all,To some degree,To a high degree,To a very low degree,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,NA,id-mspuo-2998-5,id-mspuo-2998,NA,1,20,"Poor children, all alone - is this a wartime photo?",6,1,18,18,18,observing,non_motivated,control
A1LE0PEWEHFOGG,female,58,Bachelor’s degree,Extremely Conservative,target,target,613414912191215e16,FALSE,completed,To a high degree,To some degree,To a high degree,To a high degree,To a high degree,To some degree,To some degree,To some degree,To some degree,NA,NA,Disagree,Somewhat disagree,Disagree,Agree,Somewhat disagree,Disagree,NA,Agree,Somewhat agree,Agree,Neither agree or disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree or disagree,Somewhat disagree,Neither agree or disagree,Somewhat disagree,Somewhat disagree,NA,id-uwffo-21-4,id-uwffo-21,NA,30,1,"This person is very beat up, looks like they got in a fight, good n",7,30,6,6,6,observing,motivated,treatment
A1LE0PEWEHFOGG,female,58,Bachelor’s degree,Extremely Conservative,target,target,613414912191215e16,FALSE,completed,To a high degree,To some degree,To a high degree,To a high degree,To a high degree,To some degree,To some degree,To some degree,To some degree,NA,NA,Disagree,Somewhat disagree,Disagree,Agree,Somewhat disagree,Disagree,NA,Agree,Somewhat agree,Agree,Neither agree or disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree or disagree,Somewhat disagree,Neither agree or disagree,Somewhat disagree,Somewhat disagree,NA,id-uwffo-21-4,id-uwffo-21,NA,30,2,"This is horrible, his tongue has been stabbed, pure torture, I can barely look. I hop",10,30,13,13,13,observing,motivated,treatment
